pipeline,denoise,den_kw,contrast,con_kw,sharpen,shr_kw,niqe,piqe,colorfulness
P7,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.9}",unsharp,"{'alpha': 1.3, 'sigma': 1}",10.411880870391178,86.81521701812744,77.19600805972567
P7,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.9}",unsharp,"{'alpha': 1.3, 'sigma': 3}",8.982211908059119,65.97350877126058,78.19003017133417
P7,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.9}",unsharp,"{'alpha': 1.5, 'sigma': 1}",10.673327355227148,72.53133970896403,77.24963184768032
P7,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.9}",unsharp,"{'alpha': 1.5, 'sigma': 3}",8.80290214039196,56.98020127614339,78.42350265014139
P7,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.5}",unsharp,"{'alpha': 1.3, 'sigma': 1}",10.304991475644648,86.76430918375651,77.41017191435547
P7,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.5}",unsharp,"{'alpha': 1.3, 'sigma': 3}",8.979339517975786,66.18605791727701,78.47164965113002
P7,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.5}",unsharp,"{'alpha': 1.5, 'sigma': 1}",10.529637698158078,73.1008430480957,77.46063834902492
P7,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.5}",unsharp,"{'alpha': 1.5, 'sigma': 3}",8.794110949776474,57.535573132832845,78.72215429786205
P7,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.9}",unsharp,"{'alpha': 1.3, 'sigma': 1}",10.353356181483399,86.79324321746826,77.26516183670078
P7,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.9}",unsharp,"{'alpha': 1.3, 'sigma': 3}",8.990557500544133,66.30876572926839,78.25749795686846
P7,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.9}",unsharp,"{'alpha': 1.5, 'sigma': 1}",10.599859126150323,71.80422096252441,77.32052519724978
P7,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.9}",unsharp,"{'alpha': 1.5, 'sigma': 3}",8.801871674535645,57.46128406524658,78.4970669044044
