pipeline,denoise,den_kw,contrast,con_kw,sharpen,shr_kw,niqe,piqe,colorfulness
P8,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.5}",guided,"{'radius': 4, 'eps': 0.001}",9.75371483212739,91.23050092061361,76.26786733908752
P8,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.5}",guided,"{'radius': 6, 'eps': 0.001}",9.75371483212739,91.23050092061361,76.26786733908752
P8,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.9}",guided,"{'radius': 4, 'eps': 0.001}",9.761353651828681,91.18274930318196,76.06878094053359
P8,bilateral,"{'d': 7, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.9}",guided,"{'radius': 6, 'eps': 0.001}",9.761353651828681,91.18274930318196,76.06878094053359
P8,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.5}",guided,"{'radius': 4, 'eps': 0.001}",9.757180939911667,91.23299624125163,76.24765275309717
P8,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.5}",guided,"{'radius': 6, 'eps': 0.001}",9.757180939911667,91.23299624125163,76.24765275309717
P8,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.9}",guided,"{'radius': 4, 'eps': 0.001}",9.76375728397158,91.26487312316894,76.04448643879579
P8,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.9}",guided,"{'radius': 6, 'eps': 0.001}",9.76375728397158,91.26487312316894,76.04448643879579
P8,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.5}",guided,"{'radius': 4, 'eps': 0.001}",9.737375413061056,91.20099639892578,76.26444670234399
P8,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.5}",guided,"{'radius': 6, 'eps': 0.001}",9.737375413061056,91.20099639892578,76.26444670234399
P8,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.9}",guided,"{'radius': 4, 'eps': 0.001}",9.743951757120973,91.2328732808431,76.0612803880426
P8,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.9}",guided,"{'radius': 6, 'eps': 0.001}",9.743951757120973,91.2328732808431,76.0612803880426
P8,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.5}",guided,"{'radius': 4, 'eps': 0.001}",9.75693069055748,91.2330691019694,76.24761840058945
P8,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.5}",guided,"{'radius': 6, 'eps': 0.001}",9.75693069055748,91.2330691019694,76.24761840058945
P8,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.9}",guided,"{'radius': 4, 'eps': 0.001}",9.763550952428558,91.26494598388672,76.04444660544773
P8,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.9}",guided,"{'radius': 6, 'eps': 0.001}",9.763550952428558,91.26494598388672,76.04444660544773
P8,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.5}",guided,"{'radius': 4, 'eps': 0.001}",9.737105273688677,91.20109163920084,76.2644135028124
P8,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.5}",guided,"{'radius': 6, 'eps': 0.001}",9.737105273688677,91.20109163920084,76.2644135028124
P8,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.9}",guided,"{'radius': 4, 'eps': 0.001}",9.743725535559754,91.23296852111817,76.06124170767069
P8,bilateral,"{'d': 7, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.9}",guided,"{'radius': 6, 'eps': 0.001}",9.743725535559754,91.23296852111817,76.06124170767069
P8,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.5}",guided,"{'radius': 4, 'eps': 0.001}",9.741298746185013,91.5241761525472,76.12942020756324
P8,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.5}",guided,"{'radius': 6, 'eps': 0.001}",9.741298746185013,91.5241761525472,76.12942020756324
P8,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.9}",guided,"{'radius': 4, 'eps': 0.001}",9.747583923659336,91.52943229675293,75.92252472619954
P8,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.9}",guided,"{'radius': 6, 'eps': 0.001}",9.747583923659336,91.52943229675293,75.92252472619954
P8,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.5}",guided,"{'radius': 4, 'eps': 0.001}",9.735579119422834,91.5357879638672,76.14731325572903
P8,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.5}",guided,"{'radius': 6, 'eps': 0.001}",9.735579119422834,91.5357879638672,76.14731325572903
P8,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.9}",guided,"{'radius': 4, 'eps': 0.001}",9.741864296897159,91.54104410807291,75.94041777436534
P8,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.9}",guided,"{'radius': 6, 'eps': 0.001}",9.741864296897159,91.54104410807291,75.94041777436534
P8,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.5}",guided,"{'radius': 4, 'eps': 0.001}",9.74156894409506,91.52417704264323,76.1294078549894
P8,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.5}",guided,"{'radius': 6, 'eps': 0.001}",9.74156894409506,91.52417704264323,76.1294078549894
P8,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.9}",guided,"{'radius': 4, 'eps': 0.001}",9.747834465943976,91.52943420410156,75.92252796112493
P8,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.9}",guided,"{'radius': 6, 'eps': 0.001}",9.747834465943976,91.52943420410156,75.92252796112493
P8,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.5}",guided,"{'radius': 4, 'eps': 0.001}",9.735869861222993,91.53578910827636,76.14730111749482
P8,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.5}",guided,"{'radius': 6, 'eps': 0.001}",9.735869861222993,91.53578910827636,76.14730111749482
P8,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.9}",guided,"{'radius': 4, 'eps': 0.001}",9.742135383071906,91.54104626973471,75.94042122363037
P8,bilateral,"{'d': 9, 'sigmaColor': 75, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.9}",guided,"{'radius': 6, 'eps': 0.001}",9.742135383071906,91.54104626973471,75.94042122363037
P8,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.5}",guided,"{'radius': 4, 'eps': 0.001}",9.759567683622366,91.40655288696288,76.11470419983867
P8,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.5}",guided,"{'radius': 6, 'eps': 0.001}",9.759567683622366,91.40655288696288,76.11470419983867
P8,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.9}",guided,"{'radius': 4, 'eps': 0.001}",9.766408633913692,91.47433929443359,75.90786732004388
P8,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.05, 'hi': 99.9}",guided,"{'radius': 6, 'eps': 0.001}",9.766408633913692,91.47433929443359,75.90786732004388
P8,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.5}",guided,"{'radius': 4, 'eps': 0.001}",9.75286987708388,91.40715459187825,76.13223749840681
P8,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.5}",guided,"{'radius': 6, 'eps': 0.001}",9.75286987708388,91.40715459187825,76.13223749840681
P8,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.9}",guided,"{'radius': 4, 'eps': 0.001}",9.759710827375207,91.47494099934896,75.92540061861202
P8,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 75}",percentile,"{'lo': 0.1, 'hi': 99.9}",guided,"{'radius': 6, 'eps': 0.001}",9.759710827375207,91.47494099934896,75.92540061861202
P8,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.5}",guided,"{'radius': 4, 'eps': 0.001}",9.759421213567773,91.40657005310058,76.11464667876234
P8,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.5}",guided,"{'radius': 6, 'eps': 0.001}",9.759421213567773,91.40657005310058,76.11464667876234
P8,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.9}",guided,"{'radius': 4, 'eps': 0.001}",9.766337000340092,91.47437057495117,75.90781629328254
P8,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.05, 'hi': 99.9}",guided,"{'radius': 6, 'eps': 0.001}",9.766337000340092,91.47437057495117,75.90781629328254
P8,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.5}",guided,"{'radius': 4, 'eps': 0.001}",9.752632945500343,91.4071673075358,76.13218018112966
P8,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.5}",guided,"{'radius': 6, 'eps': 0.001}",9.752632945500343,91.4071673075358,76.13218018112966
P8,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.9}",guided,"{'radius': 4, 'eps': 0.001}",9.759548732272663,91.47496782938639,75.92534979564984
P8,bilateral,"{'d': 9, 'sigmaColor': 100, 'sigmaSpace': 100}",percentile,"{'lo': 0.1, 'hi': 99.9}",guided,"{'radius': 6, 'eps': 0.001}",9.759548732272663,91.47496782938639,75.92534979564984
