pipeline,denoise,den_kw,contrast,con_kw,sharpen,shr_kw,niqe,piqe,colorfulness
P10,fast_nlm,"{'h': 10, 'template': 7, 'search': 31}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 3}",6.52787543076718,30.437727578481038,72.14555516138827
P10,fast_nlm,"{'h': 10, 'template': 7, 'search': 31}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 1}",8.242669326426745,35.8407683690389,71.35521112993801
P10,fast_nlm,"{'h': 10, 'template': 7, 'search': 31}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 3}",6.551329819463995,30.22115275065104,71.82362031057177
P10,fast_nlm,"{'h': 10, 'template': 7, 'search': 31}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 1}",8.017091949278896,33.48405675888061,71.4046440126081
P10,fast_nlm,"{'h': 10, 'template': 7, 'search': 31}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 3}",6.538355500015331,28.619201342264812,71.98307155475378
P10,fast_nlm,"{'h': 15, 'template': 7, 'search': 21}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 1}",8.525232295526889,37.388620408376056,71.73647537127358
P10,fast_nlm,"{'h': 15, 'template': 7, 'search': 21}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 3}",6.772022174713421,29.6098845799764,72.12670581711139
P10,fast_nlm,"{'h': 15, 'template': 7, 'search': 21}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 1}",8.345869952615462,34.72391862869263,71.79256724329463
P10,fast_nlm,"{'h': 15, 'template': 7, 'search': 21}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 3}",6.773694856579048,27.893872706095376,72.2570611801234
P10,fast_nlm,"{'h': 15, 'template': 7, 'search': 21}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 1}",8.520221967420602,34.72102136611939,71.51840781669736
P10,fast_nlm,"{'h': 15, 'template': 7, 'search': 21}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 3}",6.7968206170424,27.715150292714437,71.96128083118732
P10,fast_nlm,"{'h': 15, 'template': 7, 'search': 21}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 1}",8.342725081509629,32.320354302724205,71.57374023250723
P10,fast_nlm,"{'h': 15, 'template': 7, 'search': 21}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 3}",6.793803604616766,26.198614597320557,72.10955302248718
P10,fast_nlm,"{'h': 15, 'template': 7, 'search': 31}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 1}",8.352702955534324,40.79877341588338,71.34502472062114
P10,fast_nlm,"{'h': 15, 'template': 7, 'search': 31}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 3}",6.584734313229116,33.273646450042726,71.67518521388368
P10,fast_nlm,"{'h': 15, 'template': 7, 'search': 31}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 1}",8.126483431245122,38.3455930074056,71.38922096748179
P10,fast_nlm,"{'h': 15, 'template': 7, 'search': 31}",clahe,"{'clip': 1.5, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 3}",6.57646571489327,31.448640632629395,71.79372176196165
P10,fast_nlm,"{'h': 15, 'template': 7, 'search': 31}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 1}",8.338533310778283,38.098488108317056,71.12834021958675
P10,fast_nlm,"{'h': 15, 'template': 7, 'search': 31}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.3, 'sigma': 3}",6.5725229923249175,31.079656092325845,71.50644401738973
P10,fast_nlm,"{'h': 15, 'template': 7, 'search': 31}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 1}",8.099663749929508,35.94926919937134,71.17655707388307
P10,fast_nlm,"{'h': 15, 'template': 7, 'search': 31}",clahe,"{'clip': 2.0, 'tile': (8, 8)}",unsharp,"{'alpha': 1.5, 'sigma': 3}",6.574491488991662,29.491653410593667,71.64033645482078
